# 0.3800 0.4700
# 0.4700 0.5600
   3918.736  3.1592e-11  8.2735e-13         1.0      101.78
   3920.733  3.1390e-11  8.2735e-13         1.0      101.73
   3922.729  2.8874e-11  8.2735e-13         1.0      101.68
   3924.725  3.0188e-11  8.2735e-13         1.0      101.62
   3926.722  2.5465e-11  8.2735e-13         1.0      101.57
   3928.718  2.1453e-11  8.2735e-13         1.0      101.52
   3930.714  1.7458e-11  8.2735e-13         1.0      101.47
   3932.711  1.4312e-11  8.2735e-13         1.0      101.42
   3934.707  1.1228e-11  8.2735e-13         1.0      101.36
   3936.703  1.3952e-11  8.2735e-13         1.0      101.31
   3938.700  1.7594e-11  8.2735e-13         1.0      101.26
   3940.696  1.9891e-11  8.2735e-13         1.0      101.21
   3942.692  2.3404e-11  8.2735e-13         1.0      101.16
   3944.689  2.5657e-11  8.2735e-13         1.0      101.10
   3946.685  2.8666e-11  8.2735e-13         1.0      101.05
   3948.681  3.0013e-11  8.2735e-13         1.0      101.00
   3950.677  3.1941e-11  8.2735e-13         1.0      100.95
   3952.674  3.2016e-11  8.2735e-13         1.0      100.90
   3954.670  3.2210e-11  8.2735e-13         1.0      100.85
   3956.666  3.1297e-11  8.2735e-13         1.0      100.80
   3958.663  3.0678e-11  8.2735e-13         1.0      100.75
   3960.659  2.8853e-11  8.2735e-13         1.0      100.69
   3962.655  2.4269e-11  8.2735e-13         1.0      100.64
   3964.651  2.0275e-11  8.2735e-13         1.0      100.59
   3966.648  1.5716e-11  8.2735e-13         1.0      100.54
   3968.644  1.2314e-11  8.2735e-13         1.0      100.49
   3970.640  1.2131e-11  8.2735e-13         1.0      100.44
   3972.636  1.5598e-11  8.2735e-13         1.0      100.39
   3974.633  1.8821e-11  8.2735e-13         1.0      100.34
   3976.629  2.3090e-11  8.2735e-13         1.0      100.29
   3978.625  2.9094e-11  8.2735e-13         1.0      100.24
   3980.621  3.1174e-11  8.2735e-13         1.0      100.19
   3982.618  3.1859e-11  8.2735e-13         1.0      100.14
   3984.614  3.2901e-11  8.2735e-13         1.0      100.08
   3986.610  3.3879e-11  8.2735e-13         1.0      100.03
   3988.606  3.4279e-11  8.2735e-13         1.0       99.98
   3990.603  3.6049e-11  8.2735e-13         1.0       99.93
   3992.599  3.5730e-11  8.2735e-13         1.0       99.88
   3994.595  3.6145e-11  8.2735e-13         1.0       99.83
   3996.591  3.3798e-11  8.2735e-13         1.0       99.78
   3998.587  3.4891e-11  8.2735e-13         1.0       99.73
   4000.584  3.6677e-11  8.2735e-13         1.0       99.68
   4002.580  3.5399e-11  8.2735e-13         1.0       99.63
   4004.576  3.5857e-11  8.2735e-13         1.0       99.58
   4006.572  3.5218e-11  8.2735e-13         1.0       99.53
   4008.568  3.5894e-11  8.2735e-13         1.0       99.48
   4010.565  3.5889e-11  8.2735e-13         1.0       99.43
   4012.561  3.6760e-11  8.2735e-13         1.0       99.38
   4014.557  3.6603e-11  8.2735e-13         1.0       99.33
   4016.553  3.7738e-11  8.2735e-13         1.0       99.28
   4018.549  3.5800e-11  8.2735e-13         1.0       99.23
   4020.546  3.7312e-11  8.2735e-13         1.0       99.18
   4022.542  3.9156e-11  8.2735e-13         1.0       99.13
   4024.538  3.7587e-11  8.2735e-13         1.0       99.08
   4026.534  3.8140e-11  8.2735e-13         1.0       99.03
   4028.530  3.4797e-11  8.2735e-13         1.0       98.99
   4030.526  3.4237e-11  8.2735e-13         1.0       98.94
   4032.523  3.3096e-11  8.2735e-13         1.0       98.89
   4034.559  3.4167e-11  8.2735e-13         1.0       98.84
   4036.555  3.2883e-11  8.2735e-13         1.0       98.79
   4038.551  3.6287e-11  8.2735e-13         1.0       98.74
   4040.547  3.6420e-11  8.2735e-13         1.0       98.69
   4042.543  3.5722e-11  8.2735e-13         1.0       98.64
   4044.539  3.3441e-11  8.2735e-13         1.0       98.59
   4046.536  3.2506e-11  8.2735e-13         1.0       98.54
   4048.532  3.3125e-11  8.2735e-13         1.0       98.49
   4050.528  3.3418e-11  8.2735e-13         1.0       98.44
   4052.524  3.6459e-11  8.2735e-13         1.0       98.39
   4054.520  3.4443e-11  8.2735e-13         1.0       98.35
   4056.516  3.4028e-11  8.2735e-13         1.0       98.30
   4058.512  3.2993e-11  8.2735e-13         1.0       98.25
   4060.508  3.1893e-11  8.2735e-13         1.0       98.20
   4062.504  3.3454e-11  8.2735e-13         1.0       98.15
   4064.501  3.2437e-11  8.2735e-13         1.0       98.10
   4066.497  3.2395e-11  8.2735e-13         1.0       98.05
   4068.493  3.2517e-11  8.2735e-13         1.0       98.01
   4070.489  3.4478e-11  8.2735e-13         1.0       97.96
   4072.485  3.4614e-11  8.2735e-13         1.0       97.91
   4074.481  3.1928e-11  8.2735e-13         1.0       97.86
   4076.477  3.1902e-11  8.2735e-13         1.0       97.81
   4078.473  3.1116e-11  8.2735e-13         1.0       97.76
   4080.469  3.3038e-11  8.2735e-13         1.0       97.72
   4082.465  3.4181e-11  8.2735e-13         1.0       97.67
   4084.461  3.4093e-11  8.2735e-13         1.0       97.62
   4086.457  3.6326e-11  8.2735e-13         1.0       97.57
   4088.453  3.6589e-11  8.2735e-13         1.0       97.52
   4090.449  3.6280e-11  8.2735e-13         1.0       97.48
   4092.445  3.5339e-11  8.2735e-13         1.0       97.43
   4094.441  3.3138e-11  8.2735e-13         1.0       97.38
   4096.438  3.2216e-11  8.2735e-13         1.0       97.33
   4098.434  2.9010e-11  8.2735e-13         1.0       97.28
   4100.430  2.7398e-11  8.2735e-13         1.0       97.24
   4102.426  2.6960e-11  8.2735e-13         1.0       97.19
   4104.422  2.5791e-11  8.2735e-13         1.0       97.14
   4106.418  2.9790e-11  8.2735e-13         1.0       97.09
   4108.414  3.1047e-11  8.2735e-13         1.0       97.05
   4110.410  3.0536e-11  8.2735e-13         1.0       97.00
   4112.406  3.3168e-11  8.2735e-13         1.0       96.95
   4114.402  3.4214e-11  8.2735e-13         1.0       96.90
   4116.398  3.4740e-11  8.2735e-13         1.0       96.86
   4118.394  3.4369e-11  8.2735e-13         1.0       96.81
   4120.390  3.3879e-11  8.2735e-13         1.0       96.76
   4122.386  3.4742e-11  8.2735e-13         1.0       96.71
   4124.382  3.5891e-11  8.2735e-13         1.0       96.67
   4126.378  3.4811e-11  8.2735e-13         1.0       96.62
   4128.373  3.5144e-11  8.2735e-13         1.0       96.57
   4130.369  3.4540e-11  8.2735e-13         1.0       96.53
   4132.365  3.3198e-11  8.2735e-13         1.0       96.48
   4134.361  3.5075e-11  8.2735e-13         1.0       96.43
   4136.357  3.5113e-11  8.2735e-13         1.0       96.38
   4138.353  3.5940e-11  8.2735e-13         1.0       96.34
   4140.349  3.6508e-11  8.2735e-13         1.0       96.29
   4142.345  3.7541e-11  8.2735e-13         1.0       96.24
   4144.341  3.6056e-11  8.2735e-13         1.0       96.20
   4146.337  3.4518e-11  8.2735e-13         1.0       96.15
   4148.333  3.6138e-11  8.2735e-13         1.0       96.10
   4150.329  3.4093e-11  8.2735e-13         1.0       96.06
   4152.325  3.5830e-11  8.2735e-13         1.0       96.01
   4154.321  3.2860e-11  8.2735e-13         1.0       95.96
   4156.317  3.4101e-11  8.2735e-13         1.0       95.92
   4158.313  3.4477e-11  8.2735e-13         1.0       95.87
   4160.308  3.5849e-11  8.2735e-13         1.0       95.83
   4162.304  3.6301e-11  8.2735e-13         1.0       95.78
   4164.300  3.6811e-11  8.2735e-13         1.0       95.73
   4166.296  3.7001e-11  8.2735e-13         1.0       95.69
   4168.292  3.6385e-11  8.2735e-13         1.0       95.64
   4170.288  3.4933e-11  8.2735e-13         1.0       95.59
   4172.284  3.5826e-11  8.2735e-13         1.0       95.55
   4174.280  3.4187e-11  8.2735e-13         1.0       95.50
   4176.275  3.4019e-11  8.2735e-13         1.0       95.46
   4178.271  3.4600e-11  8.2735e-13         1.0       95.41
   4180.267  3.5964e-11  8.2735e-13         1.0       95.36
   4182.263  3.6201e-11  8.2735e-13         1.0       95.32
   4184.259  3.7189e-11  8.2735e-13         1.0       95.27
   4186.255  3.5143e-11  8.2735e-13         1.0       95.23
   4188.251  3.7928e-11  8.2735e-13         1.0       95.18
   4190.246  3.8367e-11  8.2735e-13         1.0       95.13
   4192.242  3.9157e-11  8.2735e-13         1.0       95.09
   4194.238  3.7615e-11  8.2735e-13         1.0       95.04
   4196.234  3.5703e-11  8.2735e-13         1.0       95.00
   4198.230  3.5653e-11  8.2735e-13         1.0       94.95
   4200.226  3.5413e-11  8.2735e-13         1.0       94.91
   4202.221  3.5129e-11  8.2735e-13         1.0       94.86
   4204.217  3.5130e-11  8.2735e-13         1.0       94.82
   4206.213  3.7196e-11  8.2735e-13         1.0       94.77
   4208.209  3.8464e-11  8.2735e-13         1.0       94.73
   4210.205  3.8550e-11  8.2735e-13         1.0       94.68
   4212.200  3.8785e-11  8.2735e-13         1.0       94.63
   4214.196  3.8165e-11  8.2735e-13         1.0       94.59
   4216.192  3.6350e-11  8.2735e-13         1.0       94.54
   4218.188  3.9523e-11  8.2735e-13         1.0       94.50
   4220.184  3.9112e-11  8.2735e-13         1.0       94.45
   4222.179  3.8134e-11  8.2735e-13         1.0       94.41
   4224.175  3.4526e-11  8.2735e-13         1.0       94.36
   4226.171  3.2574e-11  8.2735e-13         1.0       94.32
   4228.167  3.2751e-11  8.2735e-13         1.0       94.27
   4230.203  3.3740e-11  8.2735e-13         1.0       94.23
   4232.199  3.5873e-11  8.2735e-13         1.0       94.18
   4234.194  3.8209e-11  8.2735e-13         1.0       94.14
   4236.190  3.7707e-11  8.2735e-13         1.0       94.09
   4238.186  3.8245e-11  8.2735e-13         1.0       94.05
   4240.181  3.8201e-11  8.2735e-13         1.0       94.00
   4242.177  3.8526e-11  8.2735e-13         1.0       93.96
   4244.173  3.8361e-11  8.2735e-13         1.0       93.92
   4246.169  4.1005e-11  8.2735e-13         1.0       93.87
   4248.164  3.6883e-11  8.2735e-13         1.0       93.83
   4250.160  3.8602e-11  8.2735e-13         1.0       93.78
   4252.156  3.7478e-11  8.2735e-13         1.0       93.74
   4254.152  3.6677e-11  8.2735e-13         1.0       93.69
   4256.147  3.7107e-11  8.2735e-13         1.0       93.65
   4258.143  3.6293e-11  8.2735e-13         1.0       93.60
   4260.139  3.6394e-11  8.2735e-13         1.0       93.56
   4262.134  3.9248e-11  8.2735e-13         1.0       93.52
   4264.130  3.8872e-11  8.2735e-13         1.0       93.47
   4266.126  4.0846e-11  8.2735e-13         1.0       93.43
   4268.121  3.8916e-11  8.2735e-13         1.0       93.38
   4270.117  3.8066e-11  8.2735e-13         1.0       93.34
   4272.113  3.4997e-11  8.2735e-13         1.0       93.30
   4274.108  3.4038e-11  8.2735e-13         1.0       93.25
   4276.104  3.5024e-11  8.2735e-13         1.0       93.21
   4278.100  3.6731e-11  8.2735e-13         1.0       93.16
   4280.095  3.7090e-11  8.2735e-13         1.0       93.12
   4282.091  3.6593e-11  8.2735e-13         1.0       93.08
   4284.087  3.7288e-11  8.2735e-13         1.0       93.03
   4286.082  3.5035e-11  8.2735e-13         1.0       92.99
   4288.078  3.5047e-11  8.2735e-13         1.0       92.95
   4290.073  3.3902e-11  8.2735e-13         1.0       92.90
   4292.069  3.3080e-11  8.2735e-13         1.0       92.86
   4294.065  3.3530e-11  8.2735e-13         1.0       92.81
   4296.060  3.2296e-11  8.2735e-13         1.0       92.77
   4298.056  3.2022e-11  8.2735e-13         1.0       92.73
   4300.051  2.9281e-11  8.2735e-13         1.0       92.68
   4302.047  2.8107e-11  8.2735e-13         1.0       92.64
   4304.043  2.8884e-11  8.2735e-13         1.0       92.60
   4306.038  2.7965e-11  8.2735e-13         1.0       92.55
   4308.034  2.6986e-11  8.2735e-13         1.0       92.51
   4310.029  2.8209e-11  8.2735e-13         1.0       92.47
   4312.025  2.8741e-11  8.2735e-13         1.0       92.42
   4314.021  3.1702e-11  8.2735e-13         1.0       92.38
   4316.016  3.6088e-11  8.2735e-13         1.0       92.34
   4318.012  3.8746e-11  8.2735e-13         1.0       92.30
   4320.007  3.9918e-11  8.2735e-13         1.0       92.25
   4322.003  3.8448e-11  8.2735e-13         1.0       92.21
   4323.998  3.5518e-11  8.2735e-13         1.0       92.17
   4325.994  3.5383e-11  8.2735e-13         1.0       92.12
   4327.989  3.3729e-11  8.2735e-13         1.0       92.08
   4329.985  3.6639e-11  8.2735e-13         1.0       92.04
   4331.980  3.6922e-11  8.2735e-13         1.0       92.00
   4333.976  3.9273e-11  8.2735e-13         1.0       91.95
   4335.972  3.5353e-11  8.2735e-13         1.0       91.91
   4337.967  3.2899e-11  8.2735e-13         1.0       91.87
   4339.963  2.9725e-11  8.2735e-13         1.0       91.82
   4341.958  2.8643e-11  8.2735e-13         1.0       91.78
   4343.954  3.0063e-11  8.2735e-13         1.0       91.74
   4345.949  3.3427e-11  8.2735e-13         1.0       91.70
   4347.945  3.5241e-11  8.2735e-13         1.0       91.65
   4349.940  3.6536e-11  8.2735e-13         1.0       91.61
   4351.936  3.5690e-11  8.2735e-13         1.0       91.57
   4353.931  3.5597e-11  8.2735e-13         1.0       91.53
   4355.926  3.5170e-11  8.2735e-13         1.0       91.48
   4357.922  3.5497e-11  8.2735e-13         1.0       91.44
   4359.917  3.6844e-11  8.2735e-13         1.0       91.40
   4361.913  3.6135e-11  8.2735e-13         1.0       91.36
   4363.908  3.8115e-11  8.2735e-13         1.0       91.32
   4365.904  3.8509e-11  8.2735e-13         1.0       91.27
   4367.899  3.8146e-11  8.2735e-13         1.0       91.23
   4369.895  3.4905e-11  8.2735e-13         1.0       91.19
   4371.890  3.6799e-11  8.2735e-13         1.0       91.15
   4373.885  3.5288e-11  8.2735e-13         1.0       91.11
   4375.881  3.5951e-11  8.2735e-13         1.0       91.06
   4377.876  3.4395e-11  8.2735e-13         1.0       91.02
   4379.872  3.5131e-11  8.2735e-13         1.0       90.98
   4381.867  3.4566e-11  8.2735e-13         1.0       90.94
   4383.863  3.2708e-11  8.2735e-13         1.0       90.90
   4385.858  3.0300e-11  8.2735e-13         1.0       90.85
   4387.853  3.1876e-11  8.2735e-13         1.0       90.81
   4389.849  3.3787e-11  8.2735e-13         1.0       90.77
   4391.844  3.1644e-11  8.2735e-13         1.0       90.73
   4393.840  3.5543e-11  8.2735e-13         1.0       90.69
   4395.835  3.4733e-11  8.2735e-13         1.0       90.65
   4397.830  3.4528e-11  8.2735e-13         1.0       90.60
   4399.866  3.6841e-11  8.2735e-13         1.0       90.56
   4401.862  3.4610e-11  8.2735e-13         1.0       90.52
   4403.857  3.4745e-11  8.2735e-13         1.0       90.48
   4405.852  3.2857e-11  8.2735e-13         1.0       90.44
   4407.848  3.3295e-11  8.2735e-13         1.0       90.40
   4409.843  3.5002e-11  8.2735e-13         1.0       90.36
   4411.838  3.6130e-11  8.2735e-13         1.0       90.31
   4413.834  3.6086e-11  8.2735e-13         1.0       90.27
   4415.829  3.6392e-11  8.2735e-13         1.0       90.23
   4417.824  3.5660e-11  8.2735e-13         1.0       90.19
   4419.820  3.6799e-11  8.2735e-13         1.0       90.15
   4421.815  3.5750e-11  8.2735e-13         1.0       90.11
   4423.810  3.5058e-11  8.2735e-13         1.0       90.07
   4425.806  3.6704e-11  8.2735e-13         1.0       90.03
   4427.801  3.7421e-11  8.2735e-13         1.0       89.99
   4429.796  3.6899e-11  8.2735e-13         1.0       89.94
   4431.791  3.6773e-11  8.2735e-13         1.0       89.90
   4433.787  3.6264e-11  8.2735e-13         1.0       89.86
   4435.782  3.5975e-11  8.2735e-13         1.0       89.82
   4437.777  3.7080e-11  8.2735e-13         1.0       89.78
   4439.773  3.4993e-11  8.2735e-13         1.0       89.74
   4441.768  3.6159e-11  8.2735e-13         1.0       89.70
   4443.763  3.6830e-11  8.2735e-13         1.0       89.66
   4445.758  3.7069e-11  8.2735e-13         1.0       89.62
   4447.754  3.8030e-11  8.2735e-13         1.0       89.58
   4449.749  3.7104e-11  8.2735e-13         1.0       89.54
   4451.744  3.8140e-11  8.2735e-13         1.0       89.50
   4453.739  3.7120e-11  8.2735e-13         1.0       89.46
   4455.735  3.4789e-11  8.2735e-13         1.0       89.42
   4457.730  3.3044e-11  8.2735e-13         1.0       89.38
   4459.725  3.3444e-11  8.2735e-13         1.0       89.34
   4461.720  3.3870e-11  8.2735e-13         1.0       89.29
   4463.715  3.5833e-11  8.2735e-13         1.0       89.25
   4465.711  3.5545e-11  8.2735e-13         1.0       89.21
   4467.706  3.7498e-11  8.2735e-13         1.0       89.17
   4469.701  3.7216e-11  8.2735e-13         1.0       89.13
   4471.696  3.6702e-11  8.2735e-13         1.0       89.09
   4473.691  3.8649e-11  8.2735e-13         1.0       89.05
   4475.687  4.0601e-11  8.2735e-13         1.0       89.01
   4477.682  3.9477e-11  8.2735e-13         1.0       88.97
   4479.677  3.9044e-11  8.2735e-13         1.0       88.93
   4481.672  3.9167e-11  8.2735e-13         1.0       88.89
   4483.667  3.8182e-11  8.2735e-13         1.0       88.85
   4485.662  3.8999e-11  8.2735e-13         1.0       88.81
   4487.658  3.9049e-11  8.2735e-13         1.0       88.77
   4489.653  3.9113e-11  8.2735e-13         1.0       88.73
   4491.648  3.8621e-11  8.2735e-13         1.0       88.69
   4493.643  3.8937e-11  8.2735e-13         1.0       88.65
   4495.638  3.7624e-11  8.2735e-13         1.0       88.61
   4497.633  3.9771e-11  8.2735e-13         1.0       88.57
   4499.628  3.9652e-11  8.2735e-13         1.0       88.53
   4501.623  4.0469e-11  8.2735e-13         1.0       88.50
   4503.619  3.9932e-11  8.2735e-13         1.0       88.46
   4505.614  4.2054e-11  8.2735e-13         1.0       88.42
   4507.609  4.2616e-11  8.2735e-13         1.0       88.38
   4509.604  4.1467e-11  8.2735e-13         1.0       88.34
   4511.599  4.1452e-11  8.2735e-13         1.0       88.30
   4513.594  4.0475e-11  8.2735e-13         1.0       88.26
   4515.589  3.9925e-11  8.2735e-13         1.0       88.22
   4517.584  4.0192e-11  8.2735e-13         1.0       88.18
   4519.579  3.9972e-11  8.2735e-13         1.0       88.14
   4521.574  3.8832e-11  8.2735e-13         1.0       88.10
   4523.569  3.9732e-11  8.2735e-13         1.0       88.06
   4525.564  3.9021e-11  8.2735e-13         1.0       88.02
   4527.559  3.5759e-11  8.2735e-13         1.0       87.98
   4529.554  3.4528e-11  8.2735e-13         1.0       87.94
   4531.550  3.5607e-11  8.2735e-13         1.0       87.90
   4533.545  3.5783e-11  8.2735e-13         1.0       87.87
   4535.540  3.6368e-11  8.2735e-13         1.0       87.83
   4537.535  3.7326e-11  8.2735e-13         1.0       87.79
   4539.530  3.7247e-11  8.2735e-13         1.0       87.75
   4541.525  3.7096e-11  8.2735e-13         1.0       87.71
   4543.520  4.0627e-11  8.2735e-13         1.0       87.67
   4545.515  3.7607e-11  8.2735e-13         1.0       87.63
   4547.510  3.7526e-11  8.2735e-13         1.0       87.59
   4549.505  3.7595e-11  8.2735e-13         1.0       87.55
   4551.500  3.6043e-11  8.2735e-13         1.0       87.52
   4553.495  3.6006e-11  8.2735e-13         1.0       87.48
   4555.489  3.7487e-11  8.2735e-13         1.0       87.44
   4557.484  3.6817e-11  8.2735e-13         1.0       87.40
   4559.479  3.8587e-11  8.2735e-13         1.0       87.36
   4561.474  3.9265e-11  8.2735e-13         1.0       87.32
   4563.469  3.8966e-11  8.2735e-13         1.0       87.28
   4565.464  3.7645e-11  8.2735e-13         1.0       87.25
   4567.459  3.7887e-11  8.2735e-13         1.0       87.21
   4569.454  3.9992e-11  8.2735e-13         1.0       87.17
   4571.449  3.8953e-11  8.2735e-13         1.0       87.13
   4573.444  3.9227e-11  8.2735e-13         1.0       87.09
   4575.439  3.9360e-11  8.2735e-13         1.0       87.05
   4577.434  4.1018e-11  8.2735e-13         1.0       87.01
   4579.429  3.6692e-11  8.2735e-13         1.0       86.98
   4581.424  3.6904e-11  8.2735e-13         1.0       86.94
   4583.419  3.6847e-11  8.2735e-13         1.0       86.90
   4585.413  3.6902e-11  8.2735e-13         1.0       86.86
   4587.408  3.7834e-11  8.2735e-13         1.0       86.82
   4589.403  3.7026e-11  8.2735e-13         1.0       86.79
   4591.398  3.9923e-11  8.2735e-13         1.0       86.75
   4593.393  3.9523e-11  8.2735e-13         1.0       86.71
   4595.388  3.7680e-11  8.2735e-13         1.0       86.67
   4597.383  3.8351e-11  8.2735e-13         1.0       86.63
   4599.377  3.8760e-11  8.2735e-13         1.0       86.59
   4601.372  4.0119e-11  8.2735e-13         1.0       86.56
   4603.367  3.8717e-11  8.2735e-13         1.0       86.52
   4605.362  3.9266e-11  8.2735e-13         1.0       86.48
   4607.357  4.1170e-11  8.2735e-13         1.0       86.44
   4609.352  3.9822e-11  8.2735e-13         1.0       86.41
   4611.346  4.0926e-11  8.2735e-13         1.0       86.37
   4613.341  3.9398e-11  8.2735e-13         1.0       86.33
   4615.336  4.1224e-11  8.2735e-13         1.0       86.29
   4617.331  4.0444e-11  8.2735e-13         1.0       86.25
   4619.326  4.0363e-11  8.2735e-13         1.0       86.22
   4621.320  4.1155e-11  8.2735e-13         1.0       86.18
   4623.315  4.1722e-11  8.2735e-13         1.0       86.14
   4625.310  4.0370e-11  8.2735e-13         1.0       86.10
   4627.305  4.0798e-11  8.2735e-13         1.0       86.07
   4629.300  3.9601e-11  8.2735e-13         1.0       86.03
   4631.294  3.9730e-11  8.2735e-13         1.0       85.99
   4633.289  4.0318e-11  8.2735e-13         1.0       85.95
   4635.284  3.9167e-11  8.2735e-13         1.0       85.92
   4637.279  3.9782e-11  8.2735e-13         1.0       85.88
   4639.273  3.9315e-11  8.2735e-13         1.0       85.84
   4641.268  3.8554e-11  8.2735e-13         1.0       85.80
   4643.263  3.8436e-11  8.2735e-13         1.0       85.77
   4645.258  3.8948e-11  8.2735e-13         1.0       85.73
   4647.252  3.7345e-11  8.2735e-13         1.0       85.69
   4649.247  3.7960e-11  8.2735e-13         1.0       85.66
   4651.242  3.7443e-11  8.2735e-13         1.0       85.62
   4653.236  3.9953e-11  8.2735e-13         1.0       85.58
   4655.231  3.8851e-11  8.2735e-13         1.0       85.54
   4657.267  4.0718e-11  8.2735e-13         1.0       85.51
   4659.261  4.0073e-11  8.2735e-13         1.0       85.47
   4661.256  4.0956e-11  8.2735e-13         1.0       85.43
   4663.251  4.0072e-11  8.2735e-13         1.0       85.40
   4665.245  3.8312e-11  8.2735e-13         1.0       85.36
   4667.240  3.7424e-11  8.2735e-13         1.0       85.32
   4669.235  3.7609e-11  8.2735e-13         1.0       85.29
   4671.229  3.8246e-11  8.2735e-13         1.0       85.25
   4673.224  3.9035e-11  8.2735e-13         1.0       85.21
   4675.219  3.9521e-11  8.2735e-13         1.0       85.17
   4677.213  3.8662e-11  8.2735e-13         1.0       85.14
   4679.208  3.9844e-11  8.2735e-13         1.0       85.10
   4681.203  3.8870e-11  8.2735e-13         1.0       85.06
   4683.197  3.9593e-11  8.2735e-13         1.0       85.03
   4685.192  4.0572e-11  8.2735e-13         1.0       84.99
   4687.186  4.2585e-11  8.2735e-13         1.0       84.96
   4689.181  3.9721e-11  8.2735e-13         1.0       84.92
   4691.176  3.9357e-11  8.2735e-13         1.0       84.88
   4693.170  4.0827e-11  8.2735e-13         1.0       84.85
   4695.165  3.8732e-11  8.2735e-13         1.0       84.81
   4697.159  4.0880e-11  8.2735e-13         1.0       84.77
   4699.154  3.9942e-11  8.2735e-13         1.0       84.74
   4701.149  3.7837e-11  8.2735e-13         1.0       84.70
   4703.143  3.8114e-11  8.2735e-13         1.0       84.66
   4705.138  3.7060e-11  8.2735e-13         1.0       84.63
   4707.132  3.6491e-11  8.2735e-13         1.0       84.59
   4709.127  3.8429e-11  8.2735e-13         1.0       84.55
   4711.121  3.8378e-11  8.2735e-13         1.0       84.52
   4713.116  3.9608e-11  8.2735e-13         1.0       84.48
   4715.110  3.7830e-11  8.2735e-13         1.0       84.45
   4717.105  4.0017e-11  8.2735e-13         1.0       84.41
   4719.099  3.9530e-11  8.2735e-13         1.0       84.37
   4721.094  4.0926e-11  8.2735e-13         1.0       84.34
   4723.088  4.0079e-11  8.2735e-13         1.0       84.30
   4725.083  4.0134e-11  8.2735e-13         1.0       84.27
   4727.077  4.0435e-11  8.2735e-13         1.0       84.23
